objective,p01rcy,p02rcy,p03rcy,p04rcy,totalspend,totaltrans,p05spend,p05trans,p06rcy,p07rcy,p08rcy,p11rcy,p12rcy,p13rcy,p15rcy,p16spend,p16rcy,p16tenure,p16trans,p17rcy,Spend,Noofproductspurchased,UserBuyFactor,Gender,unempml25,LogMstRcntPurchage,lgTransSpend,LonPar,Mostrecent1,Mostrecent2,Mostrecent3,Comp.1,Comp.2,Comp.3,Comp.4,Comp.5,Comp.6,Comp.7,Comp.8,Comp.9,Comp.10,Comp.11,Comp.12,Comp.13,Comp.14,Comp.15
0,0,0,1,0,634,55,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,2.012987,3,0,-0.013072068,2.444715769,0.0153846,15,17,3,-141589.6195,15892.14566,-671.4360833,2018.369992,-4803.698126,-3910.3028,-4083.325621,-2189.246757,-317.7761636,776.5164058,960.9801084,-206.5707011,-55.63649273,-6.009467429,2.692548097
1,0,1,1,0,2056,68,0,0,0,0,1,0,1,0,1,0,0,0,0,0,6,6,5.0652174,1,0,-0.06744129,3.409009921,0.0600407,3,12,2,-74118.56427,10257.72781,-7095.129132,-8834.012921,686.2771375,-1509.062637,67.74806312,126.0863293,-341.4936122,-897.5623973,1090.041803,-13.07262251,-1.075435833,-10.81454438,5.359535675
0,0,0,1,0,562,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0043478,3,1,-0.004357279,2.460300839,0.0966899,3,0,0,-32862.11655,23738.96356,-55035.79227,10148.02499,-1335.292063,571.4904719,7.860714542,-236.1524155,-261.8552496,-637.9467572,748.4112221,98.3946457,-27.69609902,13.97137172,-7.252844478
1,1,1,1,0,1299,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,3.0913044,1,0,-0.095745114,3.873513151,0,1,3,2,-78191.95892,7188.966571,-7607.38487,-10144.37758,-105.1644406,-1233.79485,482.3947898,16.97104176,-339.7238422,-95.73690779,621.3761436,-17.69994118,-4.366770723,-13.40589985,13.94669001
0,0,0,1,0,2911,121,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,1.008658,3,1,-0.008695698,3.180461398,0.0638298,3,13,0,-71899.04035,11443.4559,-4723.016203,-9179.501128,5304.128266,381.8258658,-1141.576366,-146.3228255,378.3046122,182.4524186,352.4654702,-66.97151525,-9.707200814,-12.8649927,3.370764806
0,0,0,1,0,670,62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,1.0519481,3,0,-0.053346031,2.380143327,0.1055556,3,13,0,-96494.67115,13812.50005,-5255.935056,-7882.976679,4548.875418,-4352.392759,-268.2593639,-1062.083847,-1562.890313,-663.7324161,-460.2870974,28.01815634,-25.387299,-12.04165227,9.931867154
1,0,0,1,0,840,63,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,3,2.034632,1,0,-0.035245903,2.590267165,0.0885025,3,8,7,-86531.23626,4075.137746,-1746.601017,-10133.76539,-1107.724227,-35.65812678,-1950.706077,-27.17764631,209.1317101,-335.0411954,-47.76597866,-80.12472093,0.994199447,-8.168618535,6.874893636
1,0,0,1,0,658,53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1.008658,1,1,-0.008695698,2.518913018,0.0598837,15,3,0,-90713.85406,14002.6739,-3056.410803,-10432.45903,4868.370594,1157.558091,-1354.327309,-1419.895409,-1251.740777,-139.0642224,-199.1606453,49.88540647,46.54943991,-25.80000926,7.567447086
1,0,0,1,0,1266,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,3,2.0217391,1,1,-0.021978876,5.064176061,0.0166667,8,3,15,-63612.43396,7769.905565,-741.3008712,-13641.21337,833.9759129,-2015.863212,726.3635113,-58.66228885,-230.7788723,302.9384845,699.7046018,-13.55716895,12.22972367,-12.75694264,2.514328056
0,0,0,1,0,218,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.004329,3,1,-0.004338397,1.950507858,0.1505551,3,0,0,-88990.68384,7025.400349,-4352.622943,-5550.917835,869.6218482,-3045.498694,500.2112483,-540.6099916,-282.0071439,-45.96353158,3.614915675,-9.325093273,29.65316979,-23.48871058,10.83084114
1,0,0,1,0,947,30,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,2.017316,1,1,-0.017467675,3.452101712,0.0924886,15,17,3,-106249.0288,3317.764572,-12369.71872,-6481.343303,2592.70393,-3032.541303,740.6370977,40.31821773,56.23366713,174.6612544,457.9577699,8.574178737,-9.452351787,-4.489526201,6.262131049
0,0,1,1,0,290,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,2.025974,3,0,-0.026317282,2.961830722,0.049736,15,3,2,-74502.34993,9750.592262,-5553.593468,-8782.758036,-685.0305792,-2653.744635,1288.018696,394.5262333,-756.530185,-331.5195344,609.6651888,-100.0665546,-1.305205376,-17.51537695,2.194989233
0,0,0,1,0,1416,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.008658,1,1,-0.008695698,2.886143422,0.1923077,3,0,0,-96960.87575,11763.29495,-10634.80943,-409.1043171,6377.081786,-1884.297072,573.059811,-485.8859566,-185.4298399,-9.702659736,544.2782319,-39.30674096,-28.35802397,-17.69616822,10.43667904
0,0,1,1,0,867,105,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,4,3.021645,3,1,-0.021882689,2.111078627,0.0245482,3,17,3,-98323.96901,13871.3126,-2610.480111,-10941.28978,3545.245823,-88.47954183,-1633.524832,-412.4884769,-415.1176211,543.4221477,265.3723875,-17.14171499,41.78346005,-27.60531952,3.825823698
1,0,0,1,0,142,19,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4,4,3.0130435,1,1,-0.013129313,2.011388078,0.1388236,3,17,3,-77254.96278,12349.5568,-4660.126438,-7377.915389,690.4670397,-806.6226034,150.0371976,-300.2380144,-445.466365,-126.7023021,321.1144401,-23.5915606,3.023439829,-17.79117578,5.78706914
1,0,0,1,0,2445,63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,1.034632,1,1,-0.035245903,3.658665676,0.12,3,13,0,-73799.48225,10127.54086,1577.250009,-5386.050707,2776.750422,-1961.973412,613.4064034,44.22198069,335.0664967,167.8532514,414.9876809,15.02575811,22.45964116,-26.58482306,4.804834214
0,0,0,1,0,1846,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0043478,3,1,-0.004357279,3.783106797,0.1009964,3,0,0,-32256.35426,22543.16364,-6149.376478,-6869.841601,675.5790444,-926.484484,-275.8731559,152.7890855,-7.878049093,-143.6255032,546.4985717,-61.21837002,-4.59195453,-57.677492,-25.10239657
0,0,0,1,0,1457,108,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,4,3.030303,3,0,-0.030771627,2.602003579,0.1369565,3,17,3,-79123.49354,8733.530665,-1449.606987,-7477.008292,2592.63381,-1770.161921,381.2106037,146.139333,-1272.755532,265.8762862,434.5520384,-30.14070969,3.462652001,-15.41163676,1.950458749
0,0,0,1,0,340,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0837004,1,1,-0.087411894,3.749504076,0.1321039,3,0,0,-89248.44919,3602.237353,-11388.54431,-6835.668411,903.7832937,-355.3016489,-130.8701996,19.3456094,-335.7268637,-580.552848,526.773991,-96.96201109,-9.493385706,-4.127130232,7.337581839
1,0,0,1,0,584,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.004329,2,0,-0.004338397,3.037696473,0.0629433,3,0,0,-179305.2079,10271.21714,-6311.250539,-658.8488547,-210.7452373,399.2229519,1678.02174,-680.5042379,464.5262623,-663.5959783,211.1731317,207.0150691,-28.01502661,-15.0684831,0.023708964
1,0,0,1,0,1078,39,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,2.017316,2,0,-0.017467675,3.319301105,0.0463942,3,17,15,-49909.00345,3397.556061,-1880.953376,-8803.240449,-253.0029545,-645.6927427,-263.6372408,221.5410992,59.06757232,-357.6775198,399.7564781,-68.88175548,2.037549311,-48.17879398,-5.525178229
0,0,0,1,0,177,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0045662,3,1,-0.004576657,3.789855371,0.223126,3,0,0,-91112.43917,9883.50424,-5831.647261,-12360.87022,112.601379,-542.7768735,-483.1101855,-379.1602135,-1009.478096,-175.9854373,626.3355845,-66.60860023,-10.21562125,-4.345784207,2.744346474
1,0,0,1,0,1284,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1.0434783,3,1,-0.044451803,3.756538103,0.07,3,15,0,-89228.44243,9872.782503,-3468.280925,-12965.7665,3969.819839,865.792128,-587.6352514,-505.0558049,-598.1157375,11.15676791,-40.03706412,-96.92601137,35.14792643,-13.24658383,6.111158754
1,0,0,1,1,6065,62,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,4,3.0869565,2,1,-0.090971754,4.583155436,0.0744207,15,17,3,-51421.74664,5752.474819,-6233.794986,-9018.662395,1142.151028,-1111.798995,745.6266068,-2873.223933,-974.2680626,-164.4994363,251.7536356,28.35161697,-16.76513245,-35.83301769,-5.870805356
0,0,0,1,0,812,66,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1.004329,3,1,-0.004338397,2.509845598,0.1753827,3,15,0,-70143.51018,-1108.243807,-3680.384273,-5223.868212,-1423.328795,-2769.892858,-11.14601599,-146.4934283,73.41502317,106.9619692,470.9188475,-31.26822731,6.196675375,-26.03182342,18.29504032
1,0,0,1,0,1667,30,0,0,0,0,1,1,0,0,1,0.01041667,0.9391304,0.07142857,0.033,0,5,5,4.073913,1,1,-0.076787096,4.017583501,0.1290196,3,15,11,-2.83062868,0.410885452,1.174025087,0.803818921,1.178623354,10.45740916,53.88725252,-207.3429867,51.9816979,-3.990896847,-5.40156459,62.73865202,-3.246845913,16.19377053,-11.53647035
1,0,0,1,0,4848,32,0,0,0,0,0,0,0,0,1,0.02083333,0.9432315,0.07216495,0.031,0,3,3,2.0567685,3,0,-0.058443533,5.020585625,0.0555556,3,15,16,-27910.97424,19699.20855,-2325.45805,-7764.93282,-3660.933549,-775.2395582,1372.113803,438.6460452,-167.8596034,-269.8298678,584.0138986,-58.50236522,0.346440962,-65.1707825,-24.00062004
0,0,0,1,0,841,102,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,2.021645,1,0,-0.021882689,2.109618847,0.3741313,3,15,0,-77254.96278,12349.5568,-4660.126438,-7377.915389,690.4670397,-806.6226034,150.0371976,-300.2380144,-445.466365,-126.7023021,321.1144401,-23.5915606,3.023439829,-17.79117578,5.78706914
1,1,1,1,0,7806,85,0,0,0,1,0,0,1,0,1,0,0,0,0,1,7,7,6.056277,2,1,-0.057922588,4.519996691,0.12,15,17,1,-79123.49354,8733.530665,-1449.606987,-7477.008292,2592.63381,-1770.161921,381.2106037,146.139333,-1272.755532,265.8762862,434.5520384,-30.14070969,3.462652001,-15.41163676,1.950458749
0,0,0,1,0,486,28,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4,4,3.0881057,1,1,-0.092231195,2.854004114,0.1321039,15,17,3,-126193.9291,-12631.57192,-3138.675952,-7429.331373,-15869.94633,-5165.895196,-3433.354119,-672.1187121,-778.4489173,1471.521252,733.8270905,-63.72744589,9.552254666,-6.212514945,13.96080264
0,0,0,1,0,242,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,1.034632,3,1,-0.035245903,1.82537608,0.1035941,3,7,0,-63284.11055,6688.221524,-4620.292599,-5141.618738,-2064.372403,-419.5769793,832.8938205,588.4901513,53.36487872,-152.5247585,506.5378519,-7.946366309,40.00615793,-32.37427703,2.8156755
0,0,0,1,0,2115,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.004329,3,1,-0.004338397,2.877686598,0.2751442,3,0,0,-77254.96278,12349.5568,-4660.126438,-7377.915389,690.4670397,-806.6226034,150.0371976,-300.2380144,-445.466365,-126.7023021,321.1144401,-23.5915606,3.023439829,-17.79117578,5.78706914
1,1,0,0,0,2355,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0043478,1,1,-0.004357279,5.818385857,0.12,1,0,0,-149156.5941,7457.716747,8600.095363,-3464.280306,781.7110866,-132.8834898,2897.818821,-225.0304379,546.9132911,664.1405314,-7.33339909,312.497913,-5.754158558,-19.92046804,8.622400916
0,0,0,1,0,1213,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0043859,3,0,-0.004395546,2.838172032,0.0399386,3,0,0,-0.040474107,0.011840478,0.01051102,0.017484374,-0.01449127,0.12276913,0.642432855,-2.311832139,0.600340844,-0.033572817,-0.180565732,1.025364931,-0.65148058,6.057431164,12.82939019
0,0,1,1,0,1468,102,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4,3.0606061,3,0,-0.062520399,2.666683396,0,2,15,2,-95736.9132,12617.78744,-2622.965709,-3210.762646,6478.745911,-2876.070904,-595.2744369,-463.9058911,-36.2479695,492.6464549,-80.25468037,11.9858931,-15.53577144,-12.46682363,0.658683011
0,0,0,1,0,649,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1.0649351,3,0,-0.06713934,2.563409711,0.0597604,3,15,0,-77254.96278,12349.5568,-4660.126438,-7377.915389,690.4670397,-806.6226034,150.0371976,-300.2380144,-445.466365,-126.7023021,321.1144401,-23.5915606,3.023439829,-17.79117578,5.78706914
1,0,0,1,0,491,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1.04,1,1,-0.040821995,5.503296947,0.12,15,3,0,-47184.17669,7359.046967,-1987.186537,-8964.668388,568.6335746,-1076.722284,104.1189996,-222.7007427,-595.6958557,-138.9424785,377.7268238,-67.94436572,29.80321191,-24.4212207,2.053696759
0,0,0,0,0,79,12,0.9230769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.884541203,0.2153099,0,0,0,-91186.09793,4711.954671,-10577.5568,-5570.884509,3358.893962,-2734.909001,-876.4192685,-484.2074244,-999.8603985,14.291274,626.6414089,16.74381361,-9.187008652,-12.846,6.23731905
1,0,0,0,0,243,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.493061443,0.090847,0,0,0,-78764.83853,15153.84293,-2193.79453,-6251.878618,4288.194205,-1793.264607,97.95876961,42.02630496,-195.2831313,100.4291872,569.9221399,-30.31657199,-6.230897325,-22.83718281,1.753188153
0,0,0,1,0,1374,79,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4,4,3.017316,3,0,-0.017467675,2.85603362,0.1449884,15,17,3,-77254.96278,12349.5568,-4660.126438,-7377.915389,690.4670397,-806.6226034,150.0371976,-300.2380144,-445.466365,-126.7023021,321.1144401,-23.5915606,3.023439829,-17.79117578,5.78706914
1,0,0,1,1,479,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,2.0086957,2,1,-0.008733728,2.875863731,0.12,13,4,3,-86824.98291,10053.91878,-6110.646336,-4641.140632,4919.559641,414.8666881,343.549715,-894.7019376,-1189.932726,208.0034765,94.33492514,-220.0911846,-41.06043043,-20.28392289,2.507743711
0,0,0,1,0,393,47,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4,4,3.0130435,3,0,-0.013129313,2.12366201,0.0968551,3,17,15,-104403.5017,10989.1559,-8520.774227,-23.66536164,4290.100442,384.3270334,-37.86995267,175.5944986,-487.901502,-107.1311788,2.928299985,-52.49883518,-5.658291856,-17.64315753,11.18270886
1,0,1,1,0,1923,136,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,4,3.021645,3,1,-0.021882689,2.64898686,0.0838983,15,3,2,-57649.73073,7528.379584,-5499.961603,-9014.328487,1725.292494,-1220.750539,220.8430966,212.6881147,140.9506752,-310.8663758,604.9117348,-79.20458347,-4.282474266,-23.48718673,-5.7970701
0,0,1,1,0,839,48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,2.008658,1,0,-0.008695698,2.861009696,0.1551659,3,13,2,-153668.0571,26392.04388,-1060.213753,-6692.329158,914.7863273,4264.654299,3172.916108,-2270.702704,518.8524147,-354.43423,67.84789765,-215.6367813,28.29148595,-20.32287067,8.334148521
1,0,0,1,0,1482,76,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,2.025974,1,0,-0.026317282,2.970414466,0.0203653,3,17,15,-97977.39874,9452.947788,-1780.666426,-10539.24215,2881.020395,-1987.486221,665.1679126,113.0568672,-842.1008079,754.6134151,-38.48172543,-58.9378381,-2.697811514,-17.73652323,-8.475128399
0,0,0,1,0,633,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0045662,3,0,-0.004576657,5.064176061,0.0607143,3,0,0,-147193.2826,21343.67705,-1997.328819,-9136.39606,9842.074115,1843.537436,-681.3703175,-242.8013471,-982.8522461,1184.2352,-38.16854442,-103.114921,-14.07114415,-29.20566444,7.330386324
1,0,0,1,0,948,49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1.0567685,1,0,-0.058443533,2.962534204,0.05,3,15,0,-72747.67832,4353.913883,-6772.946707,-3541.383633,1940.057097,-2321.467126,389.4253615,-2140.946249,121.6361613,-230.0389453,324.0844342,-55.91666481,9.647994221,-19.4254475,-6.720747445
0,0,0,1,0,922,82,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,3,2.0735931,3,0,-0.076441724,2.419825976,0.0818182,3,15,8,-72057.15632,7846.926694,-6226.223504,-6909.483378,1155.611388,-323.6936908,-334.4423427,-9.136186437,-1571.467133,-207.5153792,382.9326408,-78.14027323,20.84122777,-22.64904658,4.002723403
0,1,0,1,0,3246,46,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,2.0519481,3,1,-0.053346031,4.256537352,0.0875959,3,15,1,-47918.32473,32875.96951,-4023.385167,-2100.343251,91.23812299,-875.7546587,1773.52416,-532.4055807,-439.0761895,-332.3711165,627.390183,-109.7812936,50.23287118,-12.19631215,-7.055850348
1,0,0,1,0,2090,135,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1.004329,2,0,-0.004338397,2.739644567,0.0181818,3,15,0,-80135.42947,8860.10644,1516.24941,-13184.41713,855.5734673,-1645.966884,1280.191485,20.56760599,-1272.786024,498.6671609,538.2495698,53.72464393,5.158188342,-17.48974624,14.30719919
1,0,0,1,1,954,97,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,4,3.012987,1,1,-0.013072068,2.285952693,0.159887,15,17,3,-98975.44143,8265.330836,2875.295303,-6761.182787,213.7928997,-1158.86144,-84.37546798,4.472588205,-605.5203293,400.8491434,-34.29548996,-109.3692703,-4.696561893,-12.63409449,5.838631718
1,0,0,1,0,222,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1.0565217,2,1,-0.058181914,2.63008866,0.1806967,15,3,0,-170174.4332,17893.86411,-27649.18274,4593.608583,9971.44716,360.6947735,228.591391,303.8820491,-3.976792552,-702.660609,96.80211481,117.599817,-12.31453025,-21.02992083,5.078527915
0,0,0,0,0,2228,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5.917100132,0.0362319,0,0,0,-62240.74522,43868.28385,-14703.20156,-13021.15489,-2875.609654,-4897.142898,124.4967451,-457.8805601,-774.3396329,970.4208327,351.5457683,-19.87961402,19.17550643,7.407189885,8.494735238
0,0,0,1,0,504,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.004329,1,1,-0.004338397,1.578185369,0.1217949,3,0,0,-104883.8838,-6342.943928,-7194.745505,-6111.08093,-4986.604073,871.9701993,-293.6420118,27.37712309,-842.5625378,-654.1092343,262.8663139,85.87023314,15.03338661,-24.31079409,6.450476346
1,0,0,1,0,1291,74,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,3,2.0956522,1,1,-0.100541258,2.859107298,0.1707317,3,15,12,-52771.18275,9941.240305,-6749.102228,-2626.810394,815.4231291,-2634.139538,599.2726935,422.3400423,103.0305635,-329.978554,226.3831799,-30.78909764,-0.308408429,-10.88550148,3.140007779
0,0,0,1,0,1361,80,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,2.021645,3,1,-0.021882689,2.833948368,0.03,3,17,15,-65475.0511,1303.924117,-7339.851864,-7312.683285,50.59992958,-953.8561424,-95.36425093,267.4333073,-3.227199523,-270.2523127,452.7369936,-54.05006482,2.603881038,-26.53599309,11.42171462
1,0,1,1,0,64,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1.0174673,3,1,-0.017621653,2.212972934,0.1951219,2,3,0,-110660.0678,16093.82967,-10603.92921,-9063.457076,6865.338817,-887.0532365,-1068.645918,-405.6139132,-1492.227265,302.236416,46.49511972,-27.9022692,-10.89250766,-17.43813897,9.133226505
1,0,0,1,1,10366,145,0,0,0,0,1,0,1,1,1,0,0,0,0,1,7,7,6.0649351,2,1,-0.06713934,4.269552756,0.0493902,3,13,8,-93570.78681,9656.739874,-8035.153688,-12601.75749,2483.013591,1555.544363,-516.0208474,-384.9418509,-522.1139685,-299.6661128,396.0192043,-109.5984609,-17.07484444,-4.520797885,5.157503814
0,0,0,1,0,1667,41,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,3,2.0086957,3,0,-0.008733728,3.705208816,0.1131277,3,15,8,-85127.01637,2810.67312,-6581.512386,-11140.22728,-1897.980973,-1298.401431,24.72548132,-155.8678769,-361.5258543,-134.8588932,531.8061828,24.20494814,79.85507082,-9.821708346,9.264736276
1,0,0,1,0,1434,57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1.012987,1,1,-0.013072068,3.225171753,0.0731654,3,8,0,-132074.8325,19027.41408,-9709.602821,-7297.565383,4358.206101,2033.242244,-349.5911183,-506.0439402,89.22969537,-814.0216631,-158.3578076,-48.56599369,60.54468454,-14.99286495,3.780998
1,0,0,0,0,414,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.004329,2,0,-0.004338397,3.317815773,0.0294118,15,0,0,-77399.76247,14213.64591,2954.864455,-12647.41765,3868.881567,657.080578,-1018.269022,47.54280957,268.4157689,-175.9744924,665.5852876,17.52460605,4.249764262,-17.32903524,13.645989
1,0,0,1,0,575,19,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4,4,3.0478261,1,1,-0.049007593,3.409931062,0.07125,15,17,3,-102402.7666,11576.00012,-1558.020899,-706.5969005,1498.625218,-2960.980035,166.985189,-520.4562604,84.2973506,404.2171423,662.7013384,206.5088376,28.20984872,-20.12210983,-1.279795396
0,0,0,1,0,7201,101,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4,4,3.047619,3,0,-0.048790114,4.266854667,0.0754717,3,15,0,-73807.86075,9555.104734,-2266.938063,-3726.922353,4486.666673,347.9451895,92.15827387,-37.13067764,434.5563694,278.5343608,184.2689095,-45.46802085,-11.95029653,-25.50077913,2.356237474
0,0,0,1,0,557,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,1.047619,3,1,-0.048790114,2.659003594,0.0565665,3,13,0,-80357.35238,5633.384058,-11574.99986,-7141.402348,2095.746967,1457.385003,15.80508944,507.2562761,234.2241526,-700.953155,120.712106,52.46398061,8.21606541,-18.68507061,19.94199137
0,0,0,1,0,1014,153,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,2.004329,3,1,-0.004338397,1.891220263,0.2119403,3,17,3,-84973.11808,13419.10042,-11908.63947,-9118.472726,3377.611915,1235.257982,-1206.287832,-57.51183037,-585.985256,-639.1650877,356.7302931,23.52281945,21.55036746,-10.65203019,1.166373458
0,0,0,0,0,325,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3.837915033,0.162406,0,0,0,-63387.43519,3516.470879,-3977.198242,-4946.496978,400.83748,-696.5685445,1133.083655,-340.7019572,-1247.302837,-139.4210706,423.2658931,-75.99330054,28.01195154,-25.63169545,0.400091391
1,1,0,1,0,4860,77,0.01183432,0.1038961,0,0,0,0,0,0,1,0,0,0,0,1,4,4,3.1125541,2,1,-0.119407717,4.144988295,0.0849282,15,17,3,-1.122769609,0.161662974,0.434649843,0.397629557,0.480821966,4.130730786,21.32815316,-82.13084971,20.64954104,-1.593926257,-2.571514434,8.444788789,-2.618627817,9.772428359,1.723024368
0,0,0,1,0,249,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1.0519481,3,0,-0.053346031,3.320228319,0.0333333,3,15,0,-130079.374,9767.68263,-1563.43505,511.9000429,-2333.220524,-2244.475582,1835.216961,-346.2340638,-582.5785057,294.1863934,558.6608892,20.40602944,-19.01456362,-13.71268738,10.97131203
0,0,0,1,0,887,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1.0865801,1,0,-0.090559592,4.148787653,0.038961,3,15,0,-26339.27862,18325.87923,-3994.188837,-2939.053787,-766.7576471,-2164.749458,270.675221,208.8268543,-145.5385683,30.43419365,246.7501631,-31.03132965,-2.156556831,-82.06355079,-19.30725858
0,0,0,0,0,293,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.0044444,2,1,-0.004454306,4.987025428,0.0625,15,0,0,-76018.0866,9750.837491,-6435.514904,-12201.52365,2823.221067,-417.7049992,96.36888537,86.05602403,-666.9189371,87.17260547,252.5236077,-38.8826407,35.96574263,-16.00940647,4.747150936
1,0,0,1,0,1417,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1.004329,3,0,-0.004338397,4.483708517,0.0957351,3,15,0,-32594.10495,22854.48172,-2705.61225,-9447.800437,-668.4525977,-1383.223685,841.599826,343.527898,-77.44594653,128.3229147,550.5846494,-20.13983299,1.536768455,-37.33474832,8.463042469
0,0,0,1,0,663,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.004329,3,1,-0.004338397,1.743184799,0.1666667,3,0,0,-129429.8826,-1656.393093,-7770.597081,-4381.310503,-13379.18751,1472.43935,-4648.613687,-750.0131341,-228.6906509,360.2542257,530.6352701,-52.18882191,28.77327715,-16.20852399,10.62695719
0,0,0,0,0,633,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4.504560273,0.1980316,0,0,0,-69401.3129,2183.182414,-1266.78606,-16909.35473,-2391.075023,-2869.919222,217.7376286,-161.4290948,-763.890338,-54.23805029,361.2001394,40.19358693,37.70861145,-24.35031058,5.196822136
1,0,1,1,0,1866,42,0,0,0,0,1,0,1,0,1,0.02083333,0.9350649,0.08383234,0.024,0,6,6,5.0822511,3,1,-0.085831455,3.793882763,0.1198436,12,3,8,-62479.91205,42387.57418,1403.260703,-1915.133818,5026.738018,-91.58140105,-975.5335189,-350.2134402,-259.5375254,221.4530408,410.8488327,-29.45219695,-13.89029853,-7.487352741,-3.570431795
0,0,0,1,0,920,15,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4,4,3.025974,3,0,-0.026317282,4.116323469,0.0634058,3,15,0,-86185.35289,-4885.132519,-4730.513289,-5495.829644,-5428.9617,-970.1171851,2031.075406,-345.599563,-49.97833539,-129.024974,280.0139565,161.4098306,12.5285274,-13.38405915,10.76720861
1,0,0,1,0,534,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1.0043478,1,0,-0.004357279,3.235873401,0.0475,3,15,0,-95455.28781,7666.314059,-171.0375911,-1467.218597,1753.845279,120.9667591,1346.463395,-338.4555023,-210.3541835,379.2151782,222.7586934,-174.7128853,-29.52299106,-11.09064276,10.55273236
