objective,p01rcy,p02rcy,p03rcy,p04rcy,p06rcy,p07rcy,p08rcy,p09rcy,p11rcy,p12rcy,p13rcy,p14rcy,p15rcy,p16rcy,p17rcy,totalspend,p05spend,p05trans,p09tenure,p14tenure,p16spend,p16tenure,p16trans,totaltrans,acffempar       ,acfhuswife      ,acflonepar      ,acftotmar       ,acfwchcom       ,afem40to44      ,afp1child       ,afp2child       ,ahh2fam         ,ahh6ppers       ,amtenglish      ,amtfrench       ,amtmultlin      ,amtnengnon      ,amtsingres      ,amtspanish      ,amttagalog      ,anfamrel        ,bcwmpaid        ,bdw46to60       ,bdw86to91       ,bdwmaint        ,bdwmajor        ,bdwminor        ,bdwperroom      ,betbritish      ,betenglish      ,betfrench       ,betmulti        ,betsingle       ,bfi20to35       ,bfi50plus       ,bfiinca         ,bfiincm         ,bfiu20          ,bfps            ,bfpshealth      ,bfpshuman       ,bfsllabf        ,bfslonepar      ,bfslplabf       ,bfsmlabf        ,bhi20to35       ,bhi50plus       ,bhiinca         ,bhiincm         ,bhiincs         ,bhiu20          ,bhlenglish      ,bhlfrench       ,bhlnonoff       ,bimprovres      ,bimuk           ,bincgovp        ,bineflow        ,bineflowp       ,binf30plus      ,binf7to15       ,binfinca        ,binfincm        ,binfincs        ,binhhlow        ,binhhlowp       ,binm15to30      ,binm30plus      ,binm7to15       ,binmfemina      ,binminca        ,binmincm        ,binmincs        ,bknenglish      ,bknfren         ,blfmaempl       ,blfmaunemr      ,blfmtempl       ,blfmtunemp      ,blfmtunemr      ,blftaempl       ,blfttempl       ,blfttunemr      ,bmoy1intep      ,bmoy5intep      ,bmoy5intrn      ,bmoy5mov        ,bmoy5non        ,bmps            ,bmpscomm        ,bmpseng         ,bmpshealth      ,bmpssocial      ,bndtallind      ,bndtbusser      ,bndtgovser      ,bocffabric      ,bocfmanage      ,bocfteach       ,bocmmanage      ,bocmscieng      ,bpwmcsd         ,bpwmpop         ,bpwmusual       ,brlanglic       ,brlcathol       ,brlprotest      ,brlrcathol      ,brlunited       ,bsl9to13nc      ,bslg9           ,bslnunivc       ,bslunivdeg      ,bslunivnc       ,bslunivnd       ,gender1         ,first month     ,lowincome       ,highincome      ,gender2         ,productcount    ,productcount6   ,tenure          ,tf100           ,tf101           ,tf102           ,tf103           ,tf107           ,tf108           ,tf122           ,tf124           ,tf128           ,tf129           ,tf27            ,tf28            ,tf29            ,tf31            ,tf32            ,tf33            ,tf34            ,tf35            ,tf36            ,tf37            ,tf38            ,tf39            ,tf42            ,tf46            ,tf47            ,tf49            ,tf50            ,tf51            ,tf52            ,tf55            ,tf56            ,tf57            ,tf58            ,tf62            ,tf65            ,tf68            ,tf70            ,tf71            ,tf72            ,tf73            ,tf74            ,tf75            ,tf76            ,tf77            ,tf80            ,tf88            ,tf89            ,tf90            ,tf91            ,tf92            ,tf93            ,tf94            ,tf95            ,tf96            ,tf99            ,gender3         
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0.3225806,0.6451613,0.3548387,0.3870968,0.03225806,0.02580645,0.1935484,0.09677419,0,0.01333333,0.9483871,0.01935484,0.006451613,0.006451613,0.9870968,0,0,0.08695652,0.2069858,0.12,0.2,0.6266667,0.1066667,0.2666667,0.4,0.4075032,0.1423027,0.05821475,0.4333765,0.5368693,0.3448276,0.1724138,29368,24747,0.3793103,0.2069858,0.01940492,0.03880983,0.2142857,0.3214286,0.25,0.5357143,0.2133333,0.12,26642,18166,2334,0.52,0.9120311,0,0.05821475,0.7050453,0,24,0.3333333,33.1,0.05174644,0.1228978,16266,13002,1407,1.305556,34.4,0.07115136,0.08408797,0.1164295,0,19851,12787,2061,0.8602846,0,0.1423027,31.3,0.1617076,0.07115136,31.4,0.3104787,0.3751617,24.7,0.04527814,0.08408797,0.2587322,0.5562742,0.2846054,0.1293661,0.01940492,0,0.01293661,0.01940492,0.4915912,0.01940492,0.07115136,0,0.01940492,0.01940492,0.03880983,0.03234152,0.1228978,0.1617076,0.148771,0.08408797,0.6403622,0.2393273,0.6403622,0.03880983,0.1228978,0.1358344,0.1423027,0.1293661,0.05821475,0.1164295,0,17,1,0,1,1,1,70,0.03153721,0.01585871,0.7911335,0.04343125,0.08812398,3.369436,0.06577761,0.350874,0.007929357,93,0.9803568,0.4112453,0.2378807,0.07352676,0.04469274,0.02883402,0.01045233,0.006487655,0.005226167,23,27,17,0.33898,0.3377185,0.1432691,0.06433592,0.2733826,0.1511984,0.1209227,0.08145612,0.3849342,0.1944495,0.1892233,0.2167958,0.01838169,170,0.06703911,0.04072806,0.02631105,0.3141106,0.1603893,0.1537214,0.03946657,0.01585871,0.005226167,1.162732,1.000721,0.1623716,0.2049018,0.1221842,0.0827176,3709,2573,1135,0.1129933,0
1,0,0,0,0,0.9956522,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,5,0.08928572,0.875,0.125,0.6964286,0.05357143,0.03743315,0.05357143,0.01785714,0.01449275,0.01449275,0.9090909,0.02673797,0.01069519,0.01069519,0.9893048,0,0,0.02673797,0.2454643,0.04347826,0.07246377,0.5507246,0.08695652,0.3768116,0.4,0.3628602,0.2187833,0.02134472,0.4322305,0.565635,0.2363636,0.2727273,40559,34983,0.2545455,0.09071505,0.0266809,0,0.125,0.1607143,0.1071429,0.6964286,0.2028985,0.1884058,38792,32817,3434,0.3333333,0.9765208,0,0.02134472,0.5229456,0,17.9,0.1607143,14.9,0.05336179,0.1067236,16378,11950,1495,0.625,18.8,0.1120598,0.149413,0.1013874,0,22831,18121,1569,0.9711846,0,0.2347919,6.4,0.2721452,0.03201707,10.5,0.4055496,0.4802561,9.9,0.04268944,0.08004269,0.3201708,0.5602988,0.3735326,0.09605123,0.01067236,0,0.01067236,0.01067236,0.5389541,0,0.02134472,0.01067236,0.01067236,0.01067236,0.01600854,0,0.03201707,0.2721452,0.2454643,0.06937033,0.1387407,0.4589114,0.1387407,0.2187833,0.2828175,0.08537887,0.1173959,0.03201707,0.0266809,0.03735325,1,19,0,0,0,2,1,79,0.03491272,0.004987531,0.7855362,0.06359103,0.1458853,3.674564,0.05610973,0.1421446,0.006234414,17,0.957606,0.4064838,0.2094763,0.07730673,0.05985037,0.03491272,0,0,0,22,27,14,0.2942643,0.3079801,0.1097257,0.0648379,0.2780549,0.1645885,0.1022444,0.09850374,0.3890274,0.2107232,0.1783042,0.1945137,0.0286783,408,0.07730673,0.05860349,0.01745636,0.1932668,0.105985,0.08728179,0.05860349,0.003740648,0,1.089776,0.8703242,0.2269327,0.1932668,0.1246883,0.07730673,497,382,116,0.1047382,0
1,0,0,0.995671,0,0,0,0,0.9307359,0,0,0,0,0,0,0,1067,0,0,0.1923077,0,0,0,0,81,0.1,0.88,0.12,0.79,0.03,0.04,0.06,0.03,0.01,0.03,0.77,0.08,0.03,0.02,0.97,0,0,0.03,0.27,0.15,0.18,0.71,0.06,0.22,0.42,0.23,0.16,0.08,0.38,0.61,0.15,0.46,51909,47206,0.11,0.15,0.03,0.01,0.09,0.12,0.08,0.75,0.17,0.44,50940,45517,3663,0.17,0.85,0.07,0.06,0.61,0.04,9.82,0.1,9.7,0.07,0.09,17808,14910,1622,0.43,11.7,0.09,0.17,0.05,33646,32514,29134,2886,0.83,0.03,0.23,7.07,0.28,0.02,8.18,0.42,0.5,8.61,0.02,0.06,0.2,0.49,0.43,0.17,0.03,0.01,0.01,0.01,0.54,0.03,0.04,0,0.03,0.02,0.05,0.02,0.15,0.28,0.25,0.1,0.32,0.44,0.32,0.15,0.19,0.07,0.14,0.11,0.05,0.09,0,18,0,1,1,4,3,78,0.06235012,0.08153477,0.8345324,0.04076739,0.2422062,4.906475,0.06235012,0.266187,0,0,1,0.3069544,0.1822542,0.1031175,0.08153477,0.08153477,0.02158273,0.04076739,0.01918465,38,47,26,0.2877698,0.2038369,0.1031175,0.1630695,0.1031175,0.06235012,0.06235012,0.06235012,0.5467626,0.2829736,0.263789,0.263789,0.05995204,896,0.1822542,0.1223022,0.05995204,1.189448,0.8033573,0.3860911,0.06235012,0.04076739,0.04076739,2.33813,1.8753,0.4604317,0.3261391,0.2038369,0.1223022,659,458,201,0.1438849,0
0,0,0,0,0,0.9956522,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,8,0.1666667,0.8095238,0.2142857,0.6904762,0.07142857,0.01923077,0.07142857,0.04761905,0.01515152,0.03030303,0.948718,0.01923077,0.006410256,0,0.9871795,0,0,0.02649007,0.1670951,0.1230769,0.03076923,0.6153846,0.1384615,0.2461538,0.4,0.4113111,0.31491,0.03213368,0.4305913,0.5526992,0.1627907,0.255814,36316,26280,0.4651163,0.07712083,0.02570694,0,0.1395349,0.2093023,0.09302326,0.5581396,0.1692308,0.1692308,29521,18024,3134,0.5538462,0.9832905,0,0,0.8354756,0.04498715,22.6,0.2142857,21.2,0.01285347,0.1606684,11661,10702,999,0.7142857,19.6,0.05141388,0.09640103,0.1349614,0,24071,13965,3028,0.8997429,0,0.1413882,12,0.1670951,0.03856041,18.2,0.2249357,0.2699229,25.9,0.01285347,0,0.2313625,0.4113111,0.5141388,0.1092545,0.01285347,0,0.01285347,0.02570694,0.3598972,0.03213368,0.02570694,0.01285347,0,0.01285347,0.01928021,0,0.1156812,0.1670951,0.1606684,0.122108,0.1285347,0.6940874,0.1285347,0.2377892,0.2827764,0.1285347,0.09640103,0.05784062,0.04498715,0.05141388,0,17,1,0,1,2,1,74,0.02432432,0.01081081,0.6432433,0.05945946,0.08378378,2.713514,0.03513514,0.2,0,0,0.9567568,0.5081081,0.2,0.05405406,0.03513514,0.03513514,0.01351351,0,0,20,23,14,0.2189189,0.2432432,0.08648649,0.05405406,0.1621622,0.09189189,0.06756756,0.09189189,0.4351351,0.2243243,0.2054054,0.2054054,0.01891892,1350,0.04864865,0.02972973,0.01891892,0.2189189,0.1027027,0.1216216,0.02432432,0.01351351,0,0.6783784,0.5,0.1891892,0.145946,0.08378378,0.06216216,181,112,69,0.07837838,0
1,0,0,0.9956522,0,0,0,0,0,0,0,0,0,0.9913043,0,0.9826087,163,0,0,0,0,0,0,0,34,0.07692308,0.8717949,0.1282051,0.6923077,0.05128205,0.02531646,0.1025641,0,0.01369863,0,0.7911392,0.03797468,0.01898734,0.01265823,0.9810126,0.006329114,0.006329114,0.03205128,0.3164557,0.5675676,0,0.5540541,0.1081081,0.3378378,0.3,0.1265823,0.0443038,0.03797468,0.4177215,0.5822785,0.2631579,0.4210526,48353,44896,0.05263158,0.2594937,0.05063291,0.01265823,0.1052632,0.1052632,0.07894737,0.6578947,0.2876712,0.369863,44636,41111,2569,0.1506849,0.9240506,0,0.05696202,0.5443038,0.02531646,12.6,0.1025641,10.1,0.1202532,0.09493671,21434,18262,1558,0.5128205,12.8,0.164557,0.1582278,0.07594936,32201,26582,24436,1775,0.9113924,0,0.2848101,6.3,0.3101266,0.01898734,5.8,0.4936709,0.6329114,4.8,0.02531646,0.02531646,0.113924,0.5189874,0.443038,0.2658228,0.07594936,0,0.01898734,0.02531646,0.6518987,0.02531646,0.01898734,0,0.01898734,0.02531646,0.0443038,0.02531646,0.2721519,0.3101266,0.2911392,0.05696202,0.3417721,0.4240506,0.3164557,0.1329114,0.1455696,0.0443038,0.2025317,0.2405063,0.01898734,0.08860759,0,19,0,0,1,2,2,79,0.05454545,0,0.7818182,0.03636364,0.09090909,3.330909,0.1454545,0.3272727,0,0,0.9818182,0.3636364,0.2181818,0.1090909,0.07272727,0.05454545,0,0,0,24,26,20,0.3272727,0.2727273,0.1090909,0.1090909,0.1636364,0.1090909,0.05454545,0.05454545,0.4545455,0.2181818,0.2363636,0.2363636,0.01818182,720,0.09090909,0.05454545,0.03636364,0.3818182,0.1818182,0.2,0.05454545,0.03636364,0,0.5927272,0.2963636,0.3090909,0.3090909,0.1636364,0.1454545,453,260,193,0.2,0
1,0,0,0.941704,0,0,0,0.9506726,0,0,0,0,0,0.9955157,0,0,99,0,0,0,0,0,0,0,27,0.1052632,0.8421053,0.122807,0.7894737,0.01754386,0.04060914,0.05263158,0.07017544,0,0.02941176,0.857868,0.01015228,0.02030457,0.01522843,0.9796954,0.005076142,0,0.0255102,0.2684904,0,0,0.7058824,0,0.2794118,0.4,0.1317123,0.0810537,0.04052685,0.5471125,0.4103343,0.1111111,0.537037,54333,50420,0.07407407,0.1266464,0.01013171,0.01013171,0.1111111,0.1481481,0.07407407,0.8333333,0.1764706,0.5294118,51678,50346,2907,0.1029412,0.9371834,0,0.01519757,0.4711246,0.02026342,5.9,0.125,12,0.05065856,0.0810537,19632,16725,1505,0.3928571,11.6,0.06079027,0.2026342,0.02026342,43112,36012,34428,2280,0.9067882,0,0.2330294,11.5,0.2634245,0.02532928,8.8,0.455927,0.5217832,8.9,0.02532928,0.09118541,0.1367781,0.3647417,0.5065856,0.1671733,0.04559271,0.01519757,0,0,0.56231,0.08611955,0.03039514,0,0.03039514,0,0.06079027,0.03546099,0.212766,0.2634245,0.2279635,0.1215805,0.2735562,0.4660588,0.2735562,0.1165147,0.1013171,0.01519757,0.1367781,0.09625126,0.09118541,0.1215805,0,15,0,0,1,3,3,65,0.07462686,0.02985075,0.8656716,0.04477612,0.1940299,4.616418,0.1044776,0.3283582,0,0,0.9850746,0.3283582,0.1791045,0.1044776,0.08955224,0.07462686,0.01492537,0,0,27,34,20,0.4029851,0.2537313,0.1492537,0.1492537,0.1641791,0.07462686,0.08955224,0.08955224,0.4328358,0.2089552,0.2238806,0.2537313,0.01492537,1070,0.1044776,0.04477612,0.05970149,0.2238806,0.119403,0.119403,0.07462686,0.02985075,0,0.7686567,0.6671642,0.1029851,0.4029851,0.2238806,0.1791045,960,636,324,0.2238806,0
0,0,0,0,0,0.9264069,0,0,0,0,0,0,0,0.995671,0,0.978355,93,0,0,0,0,0,0,0,24,0.075,0.925,0.1,0.875,0.025,0.03472222,0.025,0,0,0.0212766,0.8888889,0.01388889,0.01388889,0.006944444,0.9861111,0,0,0.02112676,0.2708333,0.06818182,0.1818182,0.6590909,0,0.3181818,0.4,0.3125,0.2361111,0,0.5138889,0.4791667,0.1463415,0.6341463,61520,60415,0,0.1666667,0.04166667,0.01388889,0.07317073,0.07317073,0.07317073,0.8536586,0.1363636,0.6363636,62009,60314,3414,0,0.9930556,0,0,0.7708333,0.04166667,6,0,2.5,0.06944445,0.09027778,17834,14920,1749,0.09756097,2.9,0.1041667,0.1875,0.04861111,42643,34144,30053,2724,0.9305556,0,0.2708333,5,0.3055556,0.02083333,6.4,0.4791667,0.5625,4.7,0,0,0.1458333,0.3125,0.6180556,0.1875,0.05555556,0.02083333,0.02083333,0,0.5902778,0.05555556,0.03472222,0,0.01388889,0.02777778,0.05555556,0.03472222,0.1875,0.3055556,0.2777778,0.08333334,0.2361111,0.6319444,0.2152778,0.3055556,0.1527778,0.04166667,0.1805556,0.1388889,0.06944445,0.1041667,0,17,1,0,1,2,2,74,0.05172414,0.01724138,0.8103448,0.03448276,0.1896552,4.55862,0.1206897,0.3275862,0,0,0.9827586,0.3275862,0.1551724,0.1206897,0.0862069,0.0862069,0,0,0,28,36,20,0.3448276,0.2413793,0.1034483,0.1724138,0.1206897,0.05172414,0.06896552,0.06896552,0.5,0.2586207,0.2413793,0.3103448,0.01724138,1170,0.1034483,0.05172414,0.05172414,0.3448276,0.06896552,0.2758621,0.06896552,0.01724138,0,0.9206896,0.6051724,0.3189655,0.3103448,0.1896552,0.1206897,620,396,224,0.1551724,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.9956522,0,0.9956522,208,0,0,0,0,0,0,0,77,0.05714286,0.9428571,0.05714286,0.9142857,0,0.02290076,0.02857143,0.02857143,0,0.08108108,0.7557252,0.007633588,0.03053435,0.03053435,0.961832,0,0,0.03076923,0.2986217,0,0.4210526,0.7894737,0,0.1842105,0.4,0.3675345,0.3139357,0,0.3062787,0.6661562,0.1176471,0.6470588,60721,63561,0.1470588,0.1071976,0.03062787,0,0,0.06060606,0.06060606,0.9393939,0.2432432,0.5945946,58716,61320,4367,0.1081081,0.8575804,0,0.06891271,0.6738132,0.09954058,5.9,0.09375,9,0.07656968,0.03828484,18944,19989,2130,0.3125,8.4,0.05359878,0.2143951,0,39931,33649,32066,2877,0.9111792,0,0.2679939,5.4,0.3062787,0.01531394,5,0.4364472,0.5053599,5.8,0,0.01531394,0.3905054,0.5895865,0.2986217,0.1301685,0.0229709,0,0,0.01531394,0.5283308,0.01531394,0.04594181,0.0229709,0.0229709,0,0.04594181,0,0.03062787,0.2986217,0.2833078,0.03828484,0.3522205,0.5130168,0.3598775,0.2833078,0.1378254,0.06125574,0.1684533,0.0229709,0.01531394,0.03828484,0,7,0,0,1,1,1,27,0.0255102,0,0.869898,0.0255102,0.3137755,5.984694,0.07908163,0.2117347,0,0,0.9489796,0.2627551,0.1581633,0.1326531,0.1045918,0.07908163,0,0,0,29,36,20,0.3954082,0.2372449,0.1071429,0.1581633,0.2091837,0.1045918,0.1045918,0.07908163,0.3418367,0.1581633,0.1836735,0.2627551,0,0,0.05357143,0.0255102,0,0.00255102,0,0.00255102,0.05102041,0,0,1.42602,0.4872449,0.9285714,0.2372449,0.1326531,0.07908163,236,147,89,0.1326531,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.995671,0,0.995671,1059,0,0,0,0,0,0,0,23,0.08,0.88,0.08,0.88,0,0.03296703,0.04,0,0,0.02380952,0.2307692,0.3846154,0.1208791,0.04395605,0.8681319,0.01098901,0,0.04395605,0.2207506,0.1428571,0.0952381,0.9285714,0,0.07142857,0.4,0.02207506,0,0.1655629,0.1434879,0.8940398,0.07692308,0.5769231,89594,71149,0.07692308,0.187638,0.05518764,0,0.1153846,0.1153846,0,0.7307692,0.07142857,0.5714286,82745,56469,9727,0.2619048,0.4856512,0.3421634,0.209713,0.4966888,0.02207506,9.2,0.1538462,13.5,0.1545254,0.1214128,30335,17049,4775,0.6923077,19.5,0.08830022,0.1986755,0.06622516,0,64785,38077,9159,0.2759382,0.1324503,0.2317881,0,0.2428256,0,0,0.397351,0.4083885,0,0,0,0.07726269,0.3421634,0.6622517,0.2428256,0.09933775,0.02207506,0,0.03311258,0.4194261,0.04415011,0.02207506,0,0.02207506,0.02207506,0.04415011,0,0.1324503,0.2428256,0.209713,0,0.3090508,0.1324503,0.3090508,0,0.1324503,0.06622516,0.08830022,0.1986755,0.04415011,0.1766004,1,17,0,0,0,5,5,74,0.08333334,0.05555556,0.5833333,0.02777778,0.1388889,3.097222,0.08333334,0.3611111,0,0,0.9722222,0.4166667,0.1111111,0.05555556,0.05555556,0.08333334,0.05555556,0.05555556,0.05555556,58,83,34,0.25,0.2222222,0.05555556,0.1388889,0.05555556,0.02777778,0,0.02777778,0.6388889,0.3055556,0.3611111,0.1111111,0.1666667,490,0.3333333,0.1388889,0.1666667,5,2.361111,2.638889,0.1111111,0.1111111,0.05555556,4.466667,2.955555,1.736111,0.2777778,0.1111111,0.1388889,542,296,246,0.1111111,0
1,0,0,0.995671,0,0,0,0.9134199,0,0.9220779,0,0,0,0.991342,0,0.987013,736,0,0,0,0,0,0,0,105,0.05454545,0.9454545,0.07272727,0.9454545,0,0.06467662,0.03636364,0.03636364,0.03571429,0.03571429,0.8955224,0.004975124,0.01492537,0.009950249,0.9900498,0,0,0.009950249,0.2885572,0,0,0.75,0,0.2321429,0.4,0.1940299,0.1343284,0,0.522388,0.4776119,0.03636364,0.9272727,87925,86566,0,0.159204,0.0199005,0,0,0,0.03636364,0.8727273,0.03571429,0.9107143,87151,88124,3785,0.03571429,0.9800995,0,0.0199005,0.4527363,0.04477612,1.9,0,0,0.08955224,0.05472637,18160,10927,1741,0,0.5,0.03482587,0.2587065,0.01492537,60584,52588,50526,3598,0.9253731,0,0.238806,0,0.2885572,0,0,0.4228856,0.5472637,1.8,0.01492537,0.08955224,0.1542289,0.3731343,0.5373135,0.2039801,0.03482587,0.06965174,0.009950249,0.01492537,0.5572139,0.05970149,0.03482587,0,0.02985075,0,0.1044776,0.04477612,0.2636816,0.2885572,0.2686567,0.06965174,0.2885572,0.4975124,0.2587065,0.2189055,0.1492537,0.0199005,0.08955224,0.2139304,0.04975124,0.09950249,0,18,0,0,1,4,4,76,0.109375,0.0625,0.859375,0.046875,0.1875,4.560937,0.125,0.390625,0,0,0.984375,0.328125,0.140625,0.09375,0.09375,0.125,0.0625,0.03125,0,37,50,22,0.359375,0.265625,0.09375,0.265625,0.0625,0.03125,0.03125,0.0625,0.59375,0.3125,0.28125,0.296875,0.03125,430,0.25,0.140625,0.109375,0.796875,0.484375,0.3125,0.125,0.078125,0.015625,1.021875,0.7703125,0.2609375,0.4375,0.265625,0.171875,1330,1013,317,0.234375,0
0,0,0,0.9956332,0,0,0,0,0,0,0,0,0,0,0,0,77,0.6315789,0.75,0,0,0,0,0,16,0.2439024,0.7073171,0.2926829,0.5609756,0.04878049,0.04597701,0.1707317,0.04878049,0.01492537,0.05970149,0.5344828,0.01724138,0.05747126,0.04597701,0.9482759,0.1264368,0.005747126,0.05780347,0.2985075,0.119403,0.05970149,0.6567164,0.04477612,0.2985075,0.6,0.1377727,0.09184845,0.03444317,0.3157291,0.6831229,0.1707317,0.2195122,36792,33519,0.3170732,0.1262916,0.01148106,0.01148106,0.2195122,0.2439024,0.1951219,0.7317073,0.2238806,0.1492537,31715,29654,2470,0.3880597,0.7290471,0,0.2181401,0.4362801,0.01722158,11.7,0.3863636,37.3,0.03444317,0.1435132,15128,12001,1357,1.568182,40.1,0.09184845,0.1148106,0.05740528,30967,22158,19054,1637,0.9414466,0,0.2238806,5,0.3099885,0.01148106,3.6,0.3960964,0.5625718,7.6,0.03444317,0.08610792,0.304248,0.7003444,0.2468427,0.10907,0,0.0401837,0,0.01148106,0.5970149,0.03444317,0.02870264,0.01148106,0,0.01148106,0.02296211,0.01722158,0.07462686,0.3099885,0.2812859,0.01722158,0.2927669,0.3559127,0.2927669,0.09184845,0.2181401,0.02296211,0.09184845,0.06888634,0.06314581,0.1148106,1,16,1,0,0,3,2,70,0,0,0.6877395,0.05363985,0.1111111,3.032567,0.1494253,0.1685824,0,0,0.9827586,0.5172414,0.2222222,0.07471264,0,0,0,0,0,17,19,15,0.335249,0.3333333,0.1494253,0.01915709,0.1666667,0.09195402,0.09195402,0.1436782,0.316092,0.1494253,0.1685824,0.1494253,0,0,0.01915709,0,0,0.03831417,0,0,0,0,0,0.2203065,0.197318,0,0.1494253,0.07471264,0.07471264,236,158,78,0.07471264,0
1,0,0.995671,0.995671,0,0,0,0,0,0,0,0.987013,0,0.995671,0,0.991342,685,0,0,0,0,0,0,0,127,0.2321429,0.7321429,0.25,0.625,0.07142857,0.03846154,0.125,0.08928572,0.01333333,0.01333333,0.9278846,0.02403846,0.009615385,0.004807692,0.9951923,0.004807692,0,0.0531401,0.3116012,0.02666667,0.1066667,0.6533333,0.08,0.2533333,0.5,0.4266539,0.3691275,0.08628955,0.3739214,0.6232023,0.2105263,0.1929825,36792,35452,0.245614,0.1342282,0.02876318,0,0.1754386,0.245614,0.1578947,0.7192982,0.28,0.2,37130,35550,2100,0.1733333,0.987536,0.01438159,0,0.7430489,0.02396932,14.2,0.2,20.3,0.02876318,0.1102589,15250,12568,1168,0.7333333,21.1,0.09587727,0.1198466,0.06232023,28543,23539,24107,1509,0.9012464,0,0.2205177,8,0.2732503,0.0527325,16.2,0.3930968,0.4841802,15.1,0.01438159,0.03835091,0.08149569,0.4554171,0.4697987,0.1581975,0.01917545,0.01917545,0,0.01438159,0.5512943,0.009587727,0.07670182,0,0.02876318,0,0.009587727,0.01917545,0.1581975,0.2732503,0.2348993,0.1725791,0.4554171,0.3930968,0.4554171,0.1006711,0.2301055,0.09108341,0.1246405,0.08149569,0.0527325,0.1006711,0,17,0,0,1,4,4,73,0.01204819,0,0.8072289,0.03614458,0.09638554,3.710843,0.06024097,0.2409639,0,0,0.9759036,0.3975904,0.2650602,0.08433735,0.03614458,0,0,0,0,20,23,16,0.3855422,0.313253,0.2048193,0.03614458,0.2048193,0.1204819,0.09638554,0.1566265,0.2289157,0.08433735,0.1445783,0.1686747,0,410,0.02409638,0,0.02409638,0.03614458,0,0.01204819,0.02409638,0,0,0.5180723,0.4903615,0.02891566,0.1686747,0.07228915,0.08433735,323,218,105,0.07228915,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.9956522,0,0,245,0,0,0,0,0,0,0,22,0.0877193,0.877193,0.1403509,0.8070176,0.03508772,0.03517588,0.07017544,0.01754386,0.01408451,0.02816901,0.9798995,0.005025126,0.005025126,0.005025126,0.9899498,0,0,0.05050505,0.2359438,0.2142857,0.08571429,0.6,0.07142857,0.3428572,0.4,0.5321285,0.3714859,0.02008032,0.4166667,0.5823293,0.2982456,0.2280702,38484,36227,0.1578947,0.07028113,0.01004016,0,0.1052632,0.122807,0.03508772,0.7017544,0.2428571,0.2,35010,32711,2171,0.2714286,0.998996,0,0,0.8082329,0,31.3,0.06896552,6.8,0.01004016,0.1606426,11555,10865,735,0.3448276,10,0.1506024,0.09036145,0.09538153,0,22059,19408,1414,0.9738956,0,0.1957831,15.2,0.251004,0.04016064,14.3,0.3012048,0.3664659,18,0,0.01506024,0.09538153,0.2259036,0.7128514,0.1305221,0.01004016,0.01004016,0,0,0.4467871,0,0.06024097,0,0.01004016,0,0.0251004,0,0.185743,0.2459839,0.2409639,0.316265,0.3313253,0.6425703,0.3313253,0.2560241,0.2359438,0.2761044,0.1455823,0.02008032,0.0251004,0.03514056,1,16,0,0,0,5,2,70,0.01668302,0.005888125,0.7625123,0.05004907,0.07752699,2.972522,0.03336605,0.2708538,0,0,0.9725221,0.4416094,0.2875368,0.07752699,0.03336605,0.01668302,0,0,0,19,23,12,0.2924436,0.4641806,0.07752699,0.02747792,0.5358194,0.3150147,0.2208047,0.06084396,0.2600589,0.1383709,0.1216879,0.1383709,0.005888125,180,0.01668302,0.0107949,0,0.04416094,0.03827282,0,0.0107949,0,0,1.457311,1.379784,0.07752699,0.1432777,0.09911678,0.03827282,348,283,65,0.08243376,0
